,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
MUC1 (4582),48.44890047448592,0.8635842745151664,0.1329672327854525,6.494714949122776,8.319077402637818e-11,7.455482443159896e-10
HOXD10 (3236),4.091597422574694,0.8631074266034847,0.2287174158120892,3.773684760904263,0.0001608539927186054,0.00046212909444434035
CCNP (79935),0.4389991166541397,0.8627563327437081,0.3037129581060843,2.840696485667743,0.004501513272636664,0.009567460594559034
TENM1 (10178),0.6866948098356366,0.8602405337637259,0.29785796989912805,2.888089696089224,0.003875893294806212,0.008350359696504732
LLGL2 (3993),29.10712029599111,0.859599265670471,0.10996225752430587,7.817220972209183,5.4002258861989744e-15,1.0062548566198657e-13
ACY3 (91703),1.2191057892210713,0.8590380461739573,0.2625224506985067,3.2722460265332414,0.0010669668534115772,0.0025984326373647464
POF1B (79983),5.149199034625515,0.8555612134585392,0.22808498888820888,3.7510632226563354,0.00017608628783106106,0.0005015945503015624
DPYSL5 (56896),4.545598384220956,0.852361904054427,0.2882255625307178,2.957273798237747,0.003103723826863799,0.006840081421317059
SLC16A5 (9121),8.25131635560222,0.8504572965172454,0.13543466920338423,6.279465232348308,3.3973955651355455e-10,2.770643750067084e-09
ELAPOR1 (57535),4.612445863564924,0.8504068965563851,0.2912879588054822,2.919471508687643,0.003506254436713571,0.007633281997010459
FXYD3 (5349),191.183704414703,0.8497414987596524,0.2427892354538878,3.4999142246610897,0.0004654078898533646,0.001220950237252195
BAIAP3 (8938),1.8538566760724202,0.8490377830760705,0.15348562232226695,5.531708900351484,3.171258846259402e-08,1.8344115436463443e-07
NOTUM (147111),2.575408689378075,0.8482363193895778,0.23525828528555268,3.60555343825618,0.00031148838235488144,0.0008428257568558789
AKR1C3 (8644),108.11720360250347,0.8480900209284052,0.16120101982783147,5.2610710641545335,1.4321866327663805e-07,7.412012501289962e-07
ADAP1 (11033),14.28607207640285,0.8460391140032145,0.13040863214925222,6.4876005526607,8.721413317396623e-11,7.789482126653846e-10
C19orf33 (64073),247.2938906743137,0.8454734884625317,0.1909864690926189,4.426876377574787,9.56074886219038e-06,3.517284598916432e-05
CLEC7A (64581),1.298027095480001,0.845407760735099,0.35336829600849146,2.392426740838074,0.016737369099058368,0.031343298464903316
GDPD3 (79153),3.9866148866744626,0.8449303542670534,0.12051260290872744,7.011136875924734,2.363893278833471e-12,2.8018356125963036e-11
BARX1 (56033),4.231586717656253,0.8436588311311423,0.29060825851139593,2.9030793393576557,0.003695130124698675,0.008002477165235597
PLA2G3 (50487),0.5673930658128324,0.8403445593094978,0.3584673838933295,2.344270628425046,0.01906433268095316,0.03515794810277791
S1PR5 (53637),2.121840227541796,0.8402025248699155,0.1548517798840151,5.425849967622149,5.767939449822066e-08,3.1948628772661646e-07
MSLN (10232),19.431575188115914,0.8401692922184819,0.25748329572630635,3.26300504212726,0.0011023755855642282,0.0026778268127498196
GSTO2 (119391),7.361233069245431,0.8398611237693637,0.148390794474116,5.659792622215941,1.515560219884127e-08,9.220876613760471e-08
CDKN2B (1030),9.062510269147587,0.8394229714547176,0.14646754146323657,5.731119421195537,9.976999011101016e-09,6.25855202590515e-08
TNK1 (8711),3.844083378638161,0.8385120922909066,0.10577728704349829,7.927146892565786,2.2423799066179884e-15,4.4688845572599203e-14
TCHH (7062),0.3376436825014974,0.8380668669557796,0.34593017187472114,2.4226475025696406,0.015407869256009215,0.029071173064240487
S100A14 (57402),119.90415722377534,0.8380494224981478,0.2544530626413723,3.293532464489531,0.0009893691552602904,0.0024235894847100268
C9orf24 (84688),0.5273275811960647,0.8363766119784936,0.2650819977962362,3.155161870408874,0.001604090812755931,0.003751207175832146
GALNT3 (2591),17.433913206374683,0.8356466360998218,0.13819618951569138,6.046813874017409,1.4773826403978622e-09,1.075725632481843e-08
RASEF (158158),3.8983375255167676,0.8350444476503048,0.13937545371991644,5.9913307929269815,2.0813080225555604e-09,1.4712887743303074e-08
ITGB4 (3691),80.69745316380875,0.8338596010499332,0.14941127989455416,5.58096819489414,2.391833830993161e-08,1.4058489377992615e-07
DSC2 (1824),6.964242194159985,0.8326240708360995,0.15695348465820647,5.304909748574766,1.1272875555131708e-07,5.939358631386906e-07
KISS1 (3814),3.933960175275148,0.832464941715597,0.2917591970973297,2.853260325630421,0.004327315638974515,0.009227080174867341
IL22RA1 (58985),1.2649953667722034,0.8322133221751509,0.165102615720833,5.0405822981164325,4.6411748291536206e-07,2.1820304207210756e-06
OR2A7 (401427),0.9951378414119846,0.8310678015419258,0.15227571418385855,5.457651641932147,4.824730546418937e-08,2.71244837138902e-07
BTC (685),1.5288847119308315,0.8287478421054117,0.15938780087669804,5.199568834923124,1.9975134320499002e-07,1.0057106912435206e-06
TSPAN1 (10103),45.222126591304715,0.8278954234145872,0.17099164420699917,4.841730291875274,1.2871338998910162e-06,5.578877865791031e-06
INAVA (55765),11.846643013738195,0.827373579684288,0.14065120623349928,5.882449229128831,4.042393600313244e-09,2.7139818021864556e-08
H3C14 (126961),0.46496655466667236,0.826666846310057,0.20444632064293974,4.043442032658585,5.26721831097685e-05,0.0001670336541022713
SMPDL3B (27293),5.212172286189255,0.825839819991173,0.14978890238040013,5.513357844721306,3.5205140639895945e-08,2.021762612194243e-07
WNT7B (7477),7.438488258694619,0.8247969785061522,0.16137421450447698,5.111082839590026,3.2031747794499035e-07,1.5498725360113037e-06
USH1C (10083),6.144812802943979,0.8232557157264868,0.3452338115043113,2.3846323514468573,0.01709619714968398,0.031943161297572395
FGF12 (2257),2.0490126114418357,0.8229384225303208,0.18689889707778615,4.403120807009466,1.067047078407399e-05,3.9000533605412094e-05
PRSS3 (5646),18.738586490211482,0.8225029346160729,0.2400304709860042,3.4266605037159295,0.0006110525173470919,0.001563231399457896
KRT8 (3856),800.3615138110756,0.8224440710762989,0.13463625050640005,6.108637666177456,1.0048516336354111e-09,7.52874579497558e-09
CLIC3 (9022),11.429819015905942,0.8222540146966051,0.20026798486165268,4.105768654259078,4.0297263322498454e-05,0.00013100558032911233
DLGAP3 (58512),0.5249295137667805,0.8211415455901393,0.3319099035010755,2.473989287238844,0.013361370324115726,0.025606019577994486
ACOT11 (26027),2.998965681290958,0.8206810109825922,0.11836188205756723,6.933659694456706,4.100904879405949e-12,4.6642615093041395e-11
PRRG4 (79056),3.417454387633698,0.8206091247160626,0.1314728397467511,6.241662736552711,4.3294367690467067e-10,3.462670787785504e-09
ELL3 (80237),6.296249655726678,0.8205949737855436,0.12319825699085554,6.660767723738597,2.7240086412169477e-11,2.636051087792754e-10
VNN1 (8876),1.197097349451744,0.819403178174177,0.36255475047807356,2.260081207303702,0.023816211260479097,0.04296621129665742
SLC6A11 (6538),0.6368754872761787,0.8170350424512334,0.2687995209353238,3.0395703072991016,0.0023691589738264267,0.005351400209686171
KLF5 (688),30.895175624699508,0.8161537621887707,0.11617686331127376,7.0250972433473455,2.1391720929236157e-12,2.562455081523395e-11
ENPP5 (59084),1.7242574383216622,0.8122753511863543,0.1542679670374647,5.265353312065683,1.3992000295472975e-07,7.257976066398025e-07
MAP7 (9053),9.729629062566307,0.8119723523939655,0.13485547386359115,6.021055943307803,1.7328284874776717e-09,1.246181946925092e-08
STAP2 (55620),19.18721986810626,0.8117605345550878,0.10586321670200398,7.668013119610046,1.746810238587546e-14,2.9451033797961573e-13
PKP2 (5318),11.374489851462474,0.8109398553896378,0.12746667075096,6.361975649101436,1.991750249398618e-10,1.6799331691556883e-09
GIPC2 (54810),0.68164934728448,0.8101976775677365,0.31232405247571227,2.59409312585921,0.00948407942176112,0.018858101413299987
KRTCAP3 (200634),18.116285849644875,0.8093021933553075,0.15434370219838103,5.2435064199451125,1.5755332437958807e-07,8.090132265536894e-07
MPP7 (143098),2.400040222979182,0.808667644403234,0.13546760507428005,5.969454054789134,2.380487827917507e-09,1.6678226719685148e-08
SGSM1 (129049),0.3275529301898753,0.8081418985702858,0.31756372047553083,2.5448180836278977,0.01093346817618073,0.021431881662436335
PRICKLE4 (29964),0.6754553191202178,0.8079957616384771,0.14373038911936065,5.621607000364261,1.8918926102316903e-08,1.1314034562857498e-07
LGALS9B (284194),0.4312789178834376,0.806358513990489,0.365733969872473,2.2047678925522187,0.027470386178496668,0.04870031125931416
PWWP2B (170394),5.585001509074305,0.8059526907889732,0.08008141653038793,10.064166266129222,7.955854205044222e-24,6.117857838454492e-22
SPINK5 (11005),1.8453883308324912,0.8054351101466828,0.24173605129444664,3.331878326934456,0.0008626196176108286,0.002137430941844876
TNS4 (84951),14.271794572082113,0.8047889395117236,0.24205595858584317,3.3248053227589183,0.0008848029361690129,0.0021879268212969915
ACOXL (55289),0.6877133725151244,0.8043826979863832,0.27678439592852355,2.9061706867106265,0.0036588180367625634,0.007930373646572947
VWA7 (80737),1.0064265271736832,0.8034796441846147,0.14074127004965983,5.708912843411964,1.1370009320856307e-08,7.062128720802948e-08
CSTA (1475),36.64852947677214,0.8033533361624815,0.24168258061503697,3.3240018131141165,0.0008873561900183425,0.0021935522940958367
PRR5-ARHGAP8 (553158),0.530392808678006,0.8022605664528257,0.16146121616118606,4.968750920666498,6.738556132822218e-07,3.075466093740864e-06
DHDH (27294),0.5165769407619258,0.801355977966987,0.1727729102494608,4.638203852733262,3.5145005972807926e-06,1.407586062386545e-05
IL20RB (53833),11.636773605175378,0.8008673667197571,0.17109022784118885,4.68096499037424,2.85527701778377e-06,1.1675898030698663e-05
EPB41L4B (54566),5.245532735099667,0.8007979389254832,0.10748094011642471,7.4506041541695565,9.291375432779239e-14,1.411071698673718e-12
SYBU (55638),5.56470179556962,0.800382843352074,0.11914732623796843,6.717589631457611,1.8475512346673764e-11,1.852722497665173e-10
SOSTDC1 (25928),2.519756763339257,0.7987471925233339,0.3344591353760194,2.3881757381969355,0.01693224293193841,0.03167076031798797
CCDC33 (80125),1.5812814174283378,0.7986199277604582,0.20852723193872222,3.8298111970101854,0.0001282416136046886,0.00037583208716570195
TFR2 (7036),3.2515346026671805,0.7983643544854228,0.14875068449379075,5.367130626674519,7.999911911128778e-08,4.3085278909133607e-07
FAM183A (440585),0.6222375119865821,0.79833373704005,0.20749022381418666,3.8475727789227325,0.00011929384500070847,0.00035143864185968387
TRIM15 (89870),1.6332185900658756,0.7983223502928205,0.31698897722288694,2.5184546077496246,0.01178710755638544,0.022897346089816396
LAMA5 (3911),84.44818647885705,0.7980743057471932,0.09908808872983761,8.054190124941579,8.000677432260644e-16,1.7372269840517465e-14
KIAA1522 (57648),21.80943548603915,0.7970560788952431,0.0858654328257996,9.282618775267563,1.6536329476365812e-20,7.947521276385081e-19
B3GALT4 (8705),2.1042133331885586,0.79684603333794,0.10797131048614433,7.380164506201831,1.5809406945674115e-13,2.3183208473637837e-12
B3GNT5 (84002),12.247021152243253,0.7962646443998981,0.09653249257432095,8.24866967758912,1.601674831125238e-16,3.8547789370775954e-15
RAB39A (54734),1.231125817226541,0.7957020597825861,0.2240494687015022,3.5514570259601386,0.0003831045483982301,0.0010206625149484028
FUT9 (10690),0.38008250030382357,0.7943762574698556,0.3205805438767407,2.4779303443171012,0.01321469408201663,0.02535805690917957
SH3BGRL2 (83699),5.400796715857776,0.7924092000168752,0.11281749343227045,7.023814976820018,2.158906634708963e-12,2.5841309179614348e-11
CXCL16 (58191),15.733024691333199,0.7919668742496246,0.11597089666561489,6.829013976956177,8.550024518165647e-12,9.13220417263986e-11
NECTIN1 (5818),15.839803976663303,0.7910104024086329,0.08509230606560587,9.295909806449087,1.4595254476712502e-20,7.079372048335257e-19
CNFN (84518),3.7673911814108165,0.7901693045728668,0.12214897348545188,6.468898444463613,9.871991212078554e-11,8.767440533363736e-10
CYP1A1 (1543),5.387307075382774,0.7901302643128864,0.1665828254788853,4.743167622721328,2.104020308445446e-06,8.772223259014549e-06
CORO2A (7464),5.2140038879952995,0.7890182176020804,0.1127252221793072,6.999482479147593,2.569097050358403e-12,3.0200779941722497e-11
FAM83H (286077),14.06454864315774,0.7886815131540093,0.1158868505618101,6.805616938682387,1.0061711036608619e-11,1.0623765089155946e-10
UNC13D (201294),16.918483820370014,0.7875602010213753,0.1466727601448874,5.369505559474041,7.895280322873105e-08,4.256538953822559e-07
RLN2 (6013),0.882838153755395,0.78748784436757,0.18047931584033866,4.36331355036952,1.2810712651562961e-05,4.6159559826111666e-05
CYP2S1 (29785),8.663135130087005,0.7863076968905706,0.16806290725250259,4.67865104647511,2.8876840585857935e-06,1.178396362918624e-05
HPGD (3248),11.879223871360269,0.7858733563020909,0.21323887276458067,3.6854131993546426,0.0002283318932110333,0.0006352467203432597
VSNL1 (7447),4.290568752082444,0.7857815210431092,0.23906243247291398,3.286930166797073,0.0010128594757114972,0.0024785341159757903
CFAP251 (144406),4.733466921603536,0.7856701931593231,0.13677071972293714,5.744432688157904,9.222967433776885e-09,5.815634345042353e-08
CLDN23 (137075),1.582436913869144,0.7851241632336726,0.14252356649213863,5.508732222730188,3.614272133977239e-08,2.0734939576978168e-07
RASD2 (23551),1.245508585700927,0.7850075048227785,0.20486815680373124,3.8317692562384646,0.0001272250346504246,0.0003731997480888153
SPATA6L (55064),0.759621049039109,0.783472200688739,0.15349859130393184,5.104100265893909,3.3237202585472093e-07,1.6047511839429773e-06
SERPINB5 (5268),22.337160585016733,0.7815580808510708,0.25276869686270875,3.0919892002116613,0.001988200824164348,0.004556185171118881
WNT4 (54361),0.9469117848569628,0.7803201381148401,0.25490714555918337,3.061193660942974,0.002204564534354377,0.005006880178585564
HOXC13 (3229),3.2949284564276335,0.779737743250542,0.15433412370580385,5.052270518844559,4.3658875031255223e-07,2.0612114584986743e-06
H2BC11 (8970),10.043081369191162,0.7797146681843814,0.08126933462865897,9.594205142039163,8.456638968112608e-22,4.778152569653303e-20
MROH6 (642475),10.011158005077277,0.7795845361051679,0.09732692882332163,8.009957218729815,1.1474835339635573e-15,2.4215435648462538e-14
NOXA1 (10811),1.479107815479115,0.7790452278319174,0.14869327671817345,5.239276751621291,1.6120713138756897e-07,8.261133979287548e-07
H2BC7 (8343),0.4624146331545963,0.7790244848679894,0.19735451384974723,3.9473355317380143,7.902576943424219e-05,0.0002412865057837292
CCNB3 (85417),0.5785181100402006,0.778610609753572,0.2018705249783895,3.856980160114624,0.00011479647592685929,0.0003392672753114004
CALB2 (794),9.658154645823192,0.7783023525723702,0.21968443114720934,3.5428198006932683,0.0003958731077415978,0.0010519786768605742
SYNE4 (163183),3.101612315795991,0.7776982948557378,0.22006395785283503,3.533964863868411,0.000409375495645981,0.0010846042543467638
SMIM5 (643008),0.527415947098586,0.7756880005490279,0.25478628214777116,3.0444653221131572,0.002330943012019784,0.005268853691063934
DDR1 (780),67.86347144641198,0.7752570175095145,0.08794071424706076,8.81567797290691,1.1896296199108572e-18,4.085690921192757e-17
ANKEF1 (63926),2.4279239347984443,0.7740514307669801,0.0830228511324993,9.323353994813335,1.1271953135652849e-20,5.554874986421884e-19
DNAH3 (55567),0.245490510889885,0.7734895960651351,0.2694519603054403,2.870602964581654,0.0040968974630991965,0.008784479272075044
F11R (50848),43.387373523925405,0.7730751445294293,0.09108496251891697,8.487406956651855,2.1129879369461587e-17,6.012480476176759e-16
AFAP1L2 (84632),6.724777390813939,0.772942650681285,0.14757818124906355,5.237513053347713,1.6275479268534179e-07,8.330086207440675e-07
TNFRSF18 (8784),2.196783985647457,0.7728864942969039,0.28453155988124046,2.716347158886333,0.006600666432580664,0.013557381842762423
H2BC8 (8339),2.5865070907567773,0.7723176604420505,0.11674770221346822,6.615270757362747,3.708723013470658e-11,3.5071571436323605e-10
TNFRSF25 (8718),7.580468185861524,0.7717649299239265,0.10310868871636583,7.484965035749008,7.156618662797179e-14,1.1093110776827407e-12
ARHGEF5 (7984),7.884407328943672,0.769491241360403,0.11789899170708588,6.526699085537265,6.723493134679148e-11,6.115934551360767e-10
ABCA13 (154664),0.8339113275514161,0.7691578400521288,0.31611422544718565,2.4331642746037536,0.01496750849577911,0.028348889093771704
TLDC2 (140711),0.7914698928709168,0.7682590305674644,0.24800503789328623,3.097755743566941,0.0019499206991525813,0.004476922502394595
SLC44A3 (126969),5.635167614964794,0.7664056767289378,0.12753226882569718,6.009503977196635,1.860917989761944e-09,1.3316164861828091e-08
EXOC3L1 (283849),0.3441853782608797,0.76459769426271,0.32851051029491096,2.327467981393698,0.019940371214446816,0.03661502758585202
